# == pyFAI calibration ==
# Distance Sample to Detector: 0.43905087123459974 m
# PONI: 2.850e-01, 1.240e-01 m
# Rotations: 0.000325 0.001283 0.000004 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 439.051 mm
# Center: x=720.094, y=1660.355 pix
# Tilt: 0.076 deg  TiltPlanRot: 104.202 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.94369802997835e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> lab6_300_00_0001p.xy
#       2th_deg             I 
  3.304637e+00    3.043414e+02
  3.311751e+00    3.044297e+02
  3.318865e+00    3.038407e+02
  3.325980e+00    3.040840e+02
  3.333094e+00    3.044034e+02
  3.340209e+00    3.044207e+02
  3.347323e+00    3.045040e+02
  3.354437e+00    3.054188e+02
  3.361552e+00    3.060555e+02
  3.368666e+00    3.052494e+02
  3.375781e+00    3.051019e+02
  3.382895e+00    3.050342e+02
  3.390009e+00    3.043721e+02
  3.397124e+00    3.054280e+02
  3.404238e+00    3.061202e+02
  3.411353e+00    3.053350e+02
  3.418467e+00    3.053770e+02
  3.425581e+00    3.056619e+02
  3.432696e+00    3.056443e+02
  3.439810e+00    3.069820e+02
  3.446924e+00    3.071103e+02
  3.454039e+00    3.068134e+02
  3.461153e+00    3.070662e+02
  3.468268e+00    3.064366e+02
  3.475382e+00    3.064284e+02
  3.482496e+00    3.069463e+02
  3.489611e+00    3.078527e+02
  3.496725e+00    3.082036e+02
  3.503840e+00    3.080429e+02
  3.510954e+00    3.082794e+02
  3.518068e+00    3.075772e+02
  3.525183e+00    3.069374e+02
  3.532297e+00    3.075715e+02
  3.539412e+00    3.078128e+02
  3.546526e+00    3.075851e+02
  3.553640e+00    3.074243e+02
  3.560755e+00    3.074022e+02
  3.567869e+00    3.072281e+02
  3.574984e+00    3.078826e+02
  3.582098e+00    3.082135e+02
  3.589212e+00    3.080617e+02
  3.596327e+00    3.079243e+02
  3.603441e+00    3.082939e+02
  3.610556e+00    3.080554e+02
  3.617670e+00    3.086095e+02
  3.624784e+00    3.092477e+02
  3.631899e+00    3.087623e+02
  3.639013e+00    3.089197e+02
  3.646128e+00    3.092683e+02
  3.653242e+00    3.094355e+02
  3.660356e+00    3.096337e+02
  3.667471e+00    3.103182e+02
  3.674585e+00    3.104023e+02
  3.681700e+00    3.101100e+02
  3.688814e+00    3.109285e+02
  3.695928e+00    3.113339e+02
  3.703043e+00    3.115867e+02
  3.710157e+00    3.120341e+02
  3.717272e+00    3.115402e+02
  3.724386e+00    3.111082e+02
  3.731500e+00    3.106324e+02
  3.738615e+00    3.111703e+02
  3.745729e+00    3.109189e+02
  3.752843e+00    3.114615e+02
  3.759958e+00    3.119123e+02
  3.767072e+00    3.116599e+02
  3.774187e+00    3.115800e+02
  3.781301e+00    3.115905e+02
  3.788415e+00    3.111104e+02
  3.795530e+00    3.110203e+02
  3.802644e+00    3.114348e+02
  3.809759e+00    3.119210e+02
  3.816873e+00    3.127090e+02
  3.823987e+00    3.130787e+02
  3.831102e+00    3.128032e+02
  3.838216e+00    3.124449e+02
  3.845331e+00    3.124830e+02
  3.852445e+00    3.120457e+02
  3.859559e+00    3.117212e+02
  3.866674e+00    3.120994e+02
  3.873788e+00    3.123660e+02
  3.880903e+00    3.126275e+02
  3.888017e+00    3.133060e+02
  3.895131e+00    3.135199e+02
  3.902246e+00    3.129814e+02
  3.909360e+00    3.122879e+02
  3.916475e+00    3.117735e+02
  3.923589e+00    3.104250e+02
  3.930703e+00    3.093296e+02
